"Id produit";"Nom";"Référence interne";"Prix";"Prix HT";"Prix barré";"Frais de port";"Ecotaxe";"Monnaie";"Catégorie";"Id catégorie NetAff";"Catégorie marchand";"Url";"Modèle";"Marque";"EAN";"Descriptif";"Garantie";"Disponibilité";"Délais de livraison";"Quantité";"Indicateur de stock";"Indicateur de nouveauté";"Indicateur de promotion";"Indicateur de soldes";"Indicateur de performance";"Url image petite";"Url image moyenne";"Url image grande";"Url de tracking des affichages";"Mots-clés";"Référence constructeur";"Url image marchand"
"7526295141023";"String en V en microfibre pourpre à taille très basse";"BAWC300_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541023V3";"";"Baci";"4890808044452";"Faites tourner les têtes ! Ce string pourpre exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : pourpre.";"";"";"";"45";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/112/photo_4593541023g";"http://img.metaffiliation.com/c/79/26295/112/photo_4593541023g";"http://img.metaffiliation.com/c/79/26295/112/photo_4593541023g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541023V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC300.jpg"
"7526295141025";"String en V en microfibre noir à taille très basse";"BAWC302_TU";"6,90";"0,00";"6,90";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541025V3";"";"Baci";"4890808044391";"Faites tourner les têtes ! Ce string noir exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : noir.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/114/photo_4593541025g";"http://img.metaffiliation.com/c/79/26295/114/photo_4593541025g";"http://img.metaffiliation.com/c/79/26295/114/photo_4593541025g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541025V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC302.jpg"
"7526295141027";"String en V en microfibre rose clair à taille très basse";"BAWC303_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541027V3";"";"Baci";"4890808044445";"Faites tourner les têtes ! Ce string rose clair exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : rose clair.";"";"";"";"88";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/116/photo_4593541027g";"http://img.metaffiliation.com/c/79/26295/116/photo_4593541027g";"http://img.metaffiliation.com/c/79/26295/116/photo_4593541027g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541027V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC303.jpg"
"7526295141029";"String en V en microfibre orange à taille très basse";"BAWC307_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541029V3";"";"Baci";"4890808044483";"Faites tourner les têtes ! Ce string orange exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : orange.";"";"";"";"66";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/118/photo_4593541029g";"http://img.metaffiliation.com/c/79/26295/118/photo_4593541029g";"http://img.metaffiliation.com/c/79/26295/118/photo_4593541029g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541029V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC307.jpg"
"7526295141031";"String en V en microfibre rouge à taille très basse";"BAWC308_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541031V3";"";"Baci";"4890808044407";"Faites tourner les têtes ! Ce string rouge exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : rouge.";"";"";"";"30";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/120/photo_4593541031g";"http://img.metaffiliation.com/c/79/26295/120/photo_4593541031g";"http://img.metaffiliation.com/c/79/26295/120/photo_4593541031g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541031V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC308.jpg"
"7526295141033";"String en V en microfibre vert à taille très basse";"BAWC309_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541033V3";"";"Baci";"4890808044469";"Faites tourner les têtes ! Ce string vert exceptionnel particulièrement taille basse engendre séduction et élégance. Taille unique. Couleur : vert.";"";"";"";"65";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/122/photo_4593541033g";"http://img.metaffiliation.com/c/79/26295/122/photo_4593541033g";"http://img.metaffiliation.com/c/79/26295/122/photo_4593541033g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541033V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC309.jpg"
"7526295141035";"String en V jaune ajustable par un lien sur les côtés";"BAWC318_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541035V3";"";"Baci";"4890808044780";"Ce string en V jaune magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : jaune.";"";"";"";"33";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/124/photo_4593541035g";"http://img.metaffiliation.com/c/79/26295/124/photo_4593541035g";"http://img.metaffiliation.com/c/79/26295/124/photo_4593541035g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541035V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC318.jpg"
"7526295141037";"String en V pourpre ajustable par un lien sur les côtés";"BAWC320_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541037V3";"";"Baci";"4890808044766";"Ce string en V pourpre magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : pourpre.";"";"";"";"15";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/126/photo_4593541037g";"http://img.metaffiliation.com/c/79/26295/126/photo_4593541037g";"http://img.metaffiliation.com/c/79/26295/126/photo_4593541037g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541037V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC320.jpg"
"7526295141039";"String en V bleu ajustable par un lien sur les côtés";"BAWC321_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541039V3";"";"Baci";"4890808044742";"Ce string en V bleu nuit magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : bleu nuit .";"";"";"";"10";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/128/photo_4593541039g";"http://img.metaffiliation.com/c/79/26295/128/photo_4593541039g";"http://img.metaffiliation.com/c/79/26295/128/photo_4593541039g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541039V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC321.jpg"
"7526295141041";"String en V bleu ciel ajustable par un lien sur les côtés";"BAWC322_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541041V3";"";"Baci";"4890808044735";"Ce string en V bleu clair magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : bleu clair.";"";"";"";"21";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/130/photo_4593541041g";"http://img.metaffiliation.com/c/79/26295/130/photo_4593541041g";"http://img.metaffiliation.com/c/79/26295/130/photo_4593541041g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541041V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC322.jpg"
"7526295141043";"String en V orange ajustable par un lien sur les côtés";"BAWC323_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541043V3";"";"Baci";"4890808044797";"Ce string en V orange magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : orange.";"";"";"";"22";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/132/photo_4593541043g";"http://img.metaffiliation.com/c/79/26295/132/photo_4593541043g";"http://img.metaffiliation.com/c/79/26295/132/photo_4593541043g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541043V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC323.jpg"
"7526295141045";"String en V rose ajustable par un lien sur les côtés";"BAWC324_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541045V3";"";"Baci";"4890808044728";"Ce string en V rose hot magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : rose hot.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/134/photo_4593541045g";"http://img.metaffiliation.com/c/79/26295/134/photo_4593541045g";"http://img.metaffiliation.com/c/79/26295/134/photo_4593541045g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541045V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC324.jpg"
"7526295141047";"String en V noir ajustable par un lien sur les côtés";"BAWC325_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541047V3";"";"Baci";"4890808044704";"Ce string en V noir magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : noir.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/136/photo_4593541047g";"http://img.metaffiliation.com/c/79/26295/136/photo_4593541047g";"http://img.metaffiliation.com/c/79/26295/136/photo_4593541047g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541047V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC325.jpg"
"7526295141049";"String en V vert ajustable par un lien sur les côtés";"BAWC326_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541049V3";"";"Baci";"4890808044773";"Ce string en V vert magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : vert.";"";"";"";"60";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/138/photo_4593541049g";"http://img.metaffiliation.com/c/79/26295/138/photo_4593541049g";"http://img.metaffiliation.com/c/79/26295/138/photo_4593541049g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541049V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC326.jpg"
"7526295141051";"String en V rose clair ajustable par un lien sur les côtés";"BAWC327_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541051V3";"";"Baci";"4890808044759";"Ce string en V rose clair magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : rose clair.";"";"";"";"2";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/140/photo_4593541051g";"http://img.metaffiliation.com/c/79/26295/140/photo_4593541051g";"http://img.metaffiliation.com/c/79/26295/140/photo_4593541051g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541051V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC327.jpg"
"7526295141053";"String en V rouge ajustable par un lien sur les côtés";"BAWC328_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541053V3";"";"Baci";"4890808044711";"Ce string en V rouge magnifique à porter ne met pas seulement en valeur votre corps mais peut aussi être noué et dénoué sur les côtés. Une expérience sensuelle attend tous ceux qui oseront dénouer ce sous-vêtement sexy.Taille unique. Couleur : rouge.";"";"";"";"99";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/142/photo_4593541053g";"http://img.metaffiliation.com/c/79/26295/142/photo_4593541053g";"http://img.metaffiliation.com/c/79/26295/142/photo_4593541053g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541053V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC328.jpg"
"7526295141055";"Body Hot jaune en microfibres";"BAWC329_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541055V3";"";"Baci";"4890808045084";"Ce body sexy jaune en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : jaune.";"";"";"";"15";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/144/photo_4593541055g";"http://img.metaffiliation.com/c/79/26295/144/photo_4593541055g";"http://img.metaffiliation.com/c/79/26295/144/photo_4593541055g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541055V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC329.jpg"
"7526295141057";"Body Hotorange en microfibres";"BAWC330_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541057V3";"";"Baci";"4890808045091";"Ce body sexy orange en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : orange.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/146/photo_4593541057g";"http://img.metaffiliation.com/c/79/26295/146/photo_4593541057g";"http://img.metaffiliation.com/c/79/26295/146/photo_4593541057g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541057V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC330.jpg"
"7526295141059";"Body Hotrose en microfibres";"BAWC331_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541059V3";"";"Baci";"4890808045022";"Ce body sexy rose hot en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : rose hot.";"";"";"";"15";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/148/photo_4593541059g";"http://img.metaffiliation.com/c/79/26295/148/photo_4593541059g";"http://img.metaffiliation.com/c/79/26295/148/photo_4593541059g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541059V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC331.jpg"
"7526295141061";"Body Hot bleu en microfibres";"BAWC332_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541061V3";"";"Baci";"4890808045039";"Ce body sexy bleu clair en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : bleu clair.";"";"";"";"22";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/150/photo_4593541061g";"http://img.metaffiliation.com/c/79/26295/150/photo_4593541061g";"http://img.metaffiliation.com/c/79/26295/150/photo_4593541061g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541061V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC332.jpg"
"7526295141063";"Body Hot noir en microfibres";"BAWC333_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541063V3";"";"Baci";"4890808045008";"Ce body sexy noir en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : noir.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/152/photo_4593541063g";"http://img.metaffiliation.com/c/79/26295/152/photo_4593541063g";"http://img.metaffiliation.com/c/79/26295/152/photo_4593541063g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541063V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC333.jpg"
"7526295141065";"Body Hot rouge en microfibres";"BAWC334_TU";"8,93";"0,00";"8,93";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541065V3";"";"Baci";"4890808045015";"Ce body sexy rouge en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : rouge.";"";"";"";"1";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/154/photo_4593541065g";"http://img.metaffiliation.com/c/79/26295/154/photo_4593541065g";"http://img.metaffiliation.com/c/79/26295/154/photo_4593541065g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541065V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC334.jpg"
"7526295141067";"Body Hot vert en microfibres";"BAWC335_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541067V3";"";"Baci";"4890808045077";"Ce body sexy vert en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : vert.";"";"";"";"31";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/156/photo_4593541067g";"http://img.metaffiliation.com/c/79/26295/156/photo_4593541067g";"http://img.metaffiliation.com/c/79/26295/156/photo_4593541067g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541067V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC335.jpg"
"7526295141069";"Body Hot bleu nuit en microfibres";"BAWC336_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541069V3";"";"Baci";"4890808045046";"Ce body sexy bleu nuit en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : bleu nuit.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/158/photo_4593541069g";"http://img.metaffiliation.com/c/79/26295/158/photo_4593541069g";"http://img.metaffiliation.com/c/79/26295/158/photo_4593541069g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541069V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC336.jpg"
"7526295141071";"Body Hot pourpre en microfibres";"BAWC337_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541071V3";"";"Baci";"4890808045060";"Ce body sexy pourpre en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : pourpre.";"";"";"";"99";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/160/photo_4593541071g";"http://img.metaffiliation.com/c/79/26295/160/photo_4593541071g";"http://img.metaffiliation.com/c/79/26295/160/photo_4593541071g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541071V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC337.jpg"
"7526295141073";"Body Hot rose clair en microfibres";"BAWC338_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541073V3";"";"Baci";"4890808045053";"Ce body sexy rose clair en microfibre est doux et lisse. Grâce à ses longues lanières, il  ne se porte sur les épaules , mais aussi , autour de la taille. Avec cette tenue, vous allez dégager de plus en plus d'érotisme. Taille unique. Couleur : rose clair.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/162/photo_4593541073g";"http://img.metaffiliation.com/c/79/26295/162/photo_4593541073g";"http://img.metaffiliation.com/c/79/26295/162/photo_4593541073g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541073V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC338.jpg"
"7526295141075";"String ficelle en V bleu en microfibre";"BAWC339_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541075V3";"";"Baci";"4890808044360";"Ce string ficelle en V turquoise met parfaitement en valeur votre corps et associe confort et sensualité. Faîtes l'expérience de ce sous-vêtement incomparable qui ravira votre partenaire. Taille unique. Couleur : turquoise";"";"";"";"80";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/164/photo_4593541075g";"http://img.metaffiliation.com/c/79/26295/164/photo_4593541075g";"http://img.metaffiliation.com/c/79/26295/164/photo_4593541075g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541075V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC339.jpg"
"7526295141077";"String ficelle en V rouge en microfibre";"BAWC340_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541077V3";"";"Baci";"4890808044308";"Ce string ficelle en V rouge met parfaitement en valeur votre corps et associe confort et sensualité. Faîtes l'expérience de ce sous-vêtement incomparable qui ravira votre partenaire. Taille unique. Couleur : rouge.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/166/photo_4593541077g";"http://img.metaffiliation.com/c/79/26295/166/photo_4593541077g";"http://img.metaffiliation.com/c/79/26295/166/photo_4593541077g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541077V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC340.jpg"
"7526295141079";"String ficelle en V jaune en microfibre";"BAWC341_TU";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541079V3";"";"Baci";"4890808044377";"Ce string ficelle en V jaune met parfaitement en valeur votre corps et associe confort et sensualité. Faîtes l'expérience de ce sous-vêtement incomparable qui ravira votre partenaire. Taille unique. Couleur : jaune.";"";"";"";"33";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/168/photo_4593541079g";"http://img.metaffiliation.com/c/79/26295/168/photo_4593541079g";"http://img.metaffiliation.com/c/79/26295/168/photo_4593541079g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541079V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC341.jpg"
